processed_at,season,date,hydroseason,year,site,common_name,species_name,functional_grp,group,sampleID,d13C,C%,d15N,N%,d34S,S%,outlier,CN_molar_ratio,CS_molar_ratio,WSU_ID_CN,WSU_ID_S,WSU_ID_C,WSU_ID_N,S_outlier,comment 
ULL,dry19,,Dry,2019,SRS3,Periphyton,Periphyton,Producer,Source,SRS-PERIMAT-3,-27.36,6.18305298,5.13,0.426072848,25.86,0.210309119,,16.93034852,78.3995547,G-214748,S-29887,,,,
FIU,wet19,43795,Wet,2019,SRS3,Periphyton,Periphyton,Producer,Source,W19-SRS3-Per3,-24.46,17.08402143,3.29,1.001666667,16.92,0.11,,19.89819467,65.0819864,,S-31325,G-224355,N-10942,,
FIU,wet19,43795,Wet,2019,SRS3,Periphyton,Periphyton,Producer,Source,W19-SRS3-Per2,-26.08,14.35106429,3.59,0.893185185,19.87,0.04,,18.74517023,112.557367,,S-31324,G-224354,N-10941,,
FIU,wet19,43795,Wet,2019,SRS3,Periphyton,Periphyton,Producer,Source,W19-SRS3-Per1,-24.7,16.42255185,3.63,0.812482759,22.01,,,23.58160049,#DIV/0!,,S-31007,G-223971,N-10829,,
ULL,dry19,,Dry,2019,TS3,Periphyton,Periphyton,Producer,Source,TSL-PERIMAT-3,-26,2.921652695,0.08,0.160401198,,,,21.25043237,#DIV/0!,G-214773,S-29912,,,,
ULL,dry19,,Dry,2019,TS3,Periphyton,Periphyton,Producer,Source,TSL-PERIMAT-1,-24.77,8.667125874,2.14,0.643853147,14.16,0.101910188,,15.70489622,226.791218,G-214771,S-29910,,,,
ULL,dry19,,Dry,2019,TS3,Periphyton,Periphyton,Producer,Source,TSL-PERIMAT-2,-28.06,7.476176471,2.61,0.54525,11.31,0.054286131,,15.99670955,367.2479549,G-214772,S-29911,,,,
FIU,wet19,43789,Wet,2019,TS3,Periphyton,Periphyton,Producer,Source,W19-TS3-Per3,-23.54,13.11509615,3.77,0.6785,6.45,0.2,,22.55113561,174.8679487,,S-31026,G-223955,N-10848,,
FIU,wet19,43789,Wet,2019,TS3,Periphyton,Periphyton,Producer,Source,W19-TS3-Per1,-22.94,12.34608929,3.8,0.766222222,21.07,,,18.79842482,#DIV/0!,,S-31023,G-223953,N-10845,,
FIU,wet19,43789,Wet,2019,TS3,Periphyton,Periphyton,Producer,Source,W19-TS3-Per2,-24.51,15.25105714,4.19,0.873785714,10.54,0.93,,20.36300172,43.73062979,,S-31092,G-223911,N-10914,,
ULL,dry19,,Dry,2019,SRS3,Pickerelweed,Pontederia cordata,Producer,Source,SRS-PONCOR-1,-25.32,44.50638168,1.08,2.41229771,17.73,0.173346457,,21.52475283,684.6617262,G-214749,S-29888,,,,
ULL,dry19,,Dry,2019,SRS3,Pickerelweed,Pontederia cordata,Producer,Source,SRS-PONCOR-3,-26.6,40.29938514,3.54,2.509135135,17.95,0.219096573,,18.7379104,490.4915927,G-214751,S-29890,,,,
ULL,dry19,,Dry,2019,SRS3,Pickerelweed,Pontederia cordata,Producer,Source,SRS-PONCOR-2,-26.27,39.303125,6.23,2.316301471,20.46,0.177179289,,19.79606127,591.5382883,G-214750,S-29889,,,,
ULL,dry19,,Dry,2019,TS3,Pickerelweed,Pontederia cordata,Producer,Source,TSL-PONCOR-3,-27.24,43.9533,-1.98,2.023158333,13.09,0.111103448,,25.34594014,1054.951958,G-214776,S-29915,,,,
ULL,dry19,,Dry,2019,TS3,Pickerelweed,Pontederia cordata,Producer,Source,TSL-PONCOR-1,-26.41,45.07416279,-0.09,1.869635659,11.04,0.103683043,,28.12661547,1159.280862,G-214774,S-29913,,,,
ULL,dry19,,Dry,2019,TS3,Pickerelweed,Pontederia cordata,Producer,Source,TSL-PONCOR-2,-27.67,38.62223179,3.83,2.257205298,16.98,0.114664789,,19.96241567,898.2061451,G-214775,S-29914,,,,
FIU,wet19,43786,Wet,2019,TS7,Pilchard,Sardina pilchardus,Forage_fish,Consumer,W19-TS7-Clu1,-18.66,39.03923636,8.82,11.686,5.9,1.06,,3.89746498,98.21191537,G-224257,S-31242,0,0,,
FIU,wet19,43786,Wet,2019,TS7,Pilchard,Sardina pilchardus,Forage_fish,Consumer,W19-TS7-Clu2,-18.93,37.82581818,8.97,11.32836364,5.6,1.12,,3.895542429,90.06147186,G-224256,S-31241,0,0,,
FIU,wet19,43786,Wet,2019,TS10,Pinfish,Lagodon rhomboides,demersal_fish,Consumer,W19-TS10-Lrh1,-9.87,51.37795,8.09,14.09966667,4.9,1.27,,4.251231116,107.88021,G-223847,S-30936,0,0,,
ULL,dry19,,Dry,2019,SRS4,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,SRS4 SH1,-26.33,39.485,10.81,11.126,13.96,1.056,,4.140376895,99.70959596,,,,,,
FIU,wet19,43760,Wet,2019,SRS4,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,W19-SRS4-Pdu4,-31.32,40.57263333,7.01,12.42683333,4.8,0.83,,3.809074897,130.353842,G-223789,S-30878,0,0,,
FIU,wet19,43760,Wet,2019,SRS4,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,W19-SRS4-Pdu5,-31.92,35.41796,8.08,10.6142,5.7,0.94,,3.89298801,100.4764823,G-223794,S-30883,0,0,,
ULL,dry19,,Dry,2019,SRS6,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,SRS6 SH2 dup,-26.46,40.068,5.21,11.009,5.56,1.014,x,4.246162231,105.3727811,,,,,,
ULL,dry19,,Dry,2019,SRS6,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,SRS6 SH2,-26.09,38.136,5.33,10.802,6.11,1.075,,4.118866877,94.60093023,,,,,,
ULL,dry19,,Dry,2019,SRS6,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,SRS6 SH4,-26.36,39.685,6.61,10.393,4.38,0.944,,4.4548414,112.1045198,,,,,,
ULL,dry19,,Dry,2019,SRS6,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,SRS6 SH3,-25.57,38.894,7.03,10.18,6.76,0.954,,4.457400131,108.7183788,,,,,,
ULL,dry19,,Dry,2019,SRS6,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,SRS6_SH5_d19,-26.66,34.18007792,7.04,8.917662338,4.89,1.39,,4.471660404,65.57329098,G-224584,S-31397,,,,
ULL,dry19,,Dry,2019,SRS6,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,SRS6 SH1,-25.4,41.484,8.08,11.129,5.16,0.942,,4.348818402,117.4352442,,,,,,
ULL,dry19,,Dry,2019,SRS6,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,SRS6 SH5,-27.64,37.933,8.18,9.792,8.05,0.921,,4.51952274,109.8313427,,,,,,
FIU,wet19,43761,Wet,2019,SRS6,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,W19-SRS6-Pdu1,-28.11,37.61875,5.15,11.39966667,5.86,1.06,,3.849984648,94.63836478,G-223805,S-30894,0,0,,
FIU,wet19,43761,Wet,2019,SRS6,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,W19-SRS6-Pdu2,-28.87,42.70325556,7.93,13.34955556,3.41,1.1,,3.731994267,103.5230438,G-223810,S-30899,0,0,,
ULL,dry19,,Dry,2019,TS7,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,TS7 SH1dup,-15.69,37.209,10.78,10.294,11.51,1.134,x,4.217068195,87.49911817,,,,,,
ULL,dry19,,Dry,2019,TS7,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,TS7 SH1,-15.12,38.94,11.06,10.186,12.3,1.01,,4.460043197,102.8118812,,,,,,
FIU,wet19,43786,Wet,2019,TS7,Pink Shrimp,Farfantepenaeus duorarum,Shrimp,Consumer,W19-TS7-Pdu1,-17.98,40.86848,8.79,12.965,3.14,1.23,,3.677585294,88.60375068,G-224222,S-31207,0,0,,
FIU,wet19,43785,Wet,2019,TS7,Pleonosporium flexuosum,Pleonosporium flexuosum,Producer,Source,W19-TS7-Ple3,-26.57,34.1965913,7.03,7.939304348,1.89,1.5,x,5.025128328,60.79394009,G-224228,S-31213,0,0,,
FIU,wet19,43785,Wet,2019,TS7,Pleonosporium flexuosum,Pleonosporium flexuosum,Producer,Source,W19-TS7-Ple1,-27.18,36.51478519,7.16,8.509111111,3.77,1.81,x,5.006466853,53.79710525,G-224225,S-31210,0,0,,
FIU,wet19,43785,Wet,2019,TS7,Pleonosporium flexuosum,Pleonosporium flexuosum,Producer,Source,W19-TS7-Ple2,-26.79,36.196,7.19,8.740692308,0.57,1.53,x,4.831272533,63.08671024,G-224210,S-31195,0,0,,
ULL,dry19,,Dry,2019,SRS6,Polychete,Polychete,Benthic_invert,Consumer,SRS6_WO1_d19,-35.47,34.55964516,8.21,6.430967742,14.58,0.81,x,6.269598549,113.7766096,G-224571,S-31386,,,,
ULL,dry19,,Dry,2019,SRS6,Polychete,Polychete,Benthic_invert,Consumer,SRS6 ET1,-37.03,47.67,9.34,9.855,13.6,1.02,x,5.64332826,124.627451,,,,,,
ULL,dry19,,Dry,2019,TS10,Polychete,Polychete,Benthic_invert,Consumer,TS10_WO2_d19,-13.89,43.71068853,6.7,9.571147541,6.36,2.04,x,5.328076185,57.13815493,G-224578,S-31390,,,,
ULL,dry19,,Dry,2019,SRS6,Porceline Crab,Petrolisthes armatus,Crab,Consumer,SRS6 PC1,-22.92,27.538,5.43,4.706,10.98,0.595,,6.826958493,123.4196078,,,,,,
ULL,dry19,,Dry,2019,SRS6,Porceline Crab,Petrolisthes armatus,Crab,Consumer,SRS6_PC2_d19,-25.76,33.1225,6.28,6.916538462,10.19,0.89,,5.58703127,99.24344569,G-224591,S-31405,,,,
ULL,dry19,,Dry,2019,TS7,Rainwater Killifish,Lucania parva,Forage_fish,Consumer,TS7 RK2,-17.76,41.049,9.67,11.466,11.77,0.938,,4.176739927,116.6993603,,,,,,
ULL,dry19,,Dry,2019,TS7,Rainwater Killifish,Lucania parva,Forage_fish,Consumer,TS7 RK1,-18.14,57.7,10.57,16,12.12,1.139,,4.207291667,135.0892596,,,,,,
FIU,wet19,43785,Wet,2019,TS7,Rainwater Killifish,Lucania parva,Forage_fish,Consumer,W19-TS7-Lpa3,-19.94,38.43989167,11.52,11.98066667,6.4,1.19,,3.743242469,86.13981327,,S-31039,G-223950,N-10861,,
FIU,wet19,43785,Wet,2019,TS7,Rainwater Killifish,Lucania parva,Forage_fish,Consumer,W19-TS7-Lpa1,-18.01,33.07695556,11.95,11.90246154,8.19,1.31,,3.242168131,67.33222506,,S-31027,G-223958,N-10849,,
FIU,wet19,43785,Wet,2019,TS7,Rainwater Killifish,Lucania parva,Forage_fish,Consumer,W19-TS7-Lpa2,-18.61,38.57184167,12.2,11.71633333,7.19,1.27,,3.840833193,80.99074366,,S-31031,G-223952,N-10853,,
ULL,dry19,,Dry,2019,TS9,Rainwater Killifish,Lucania parva,Forage_fish,Consumer,TS9_RK1_d19,-16.38,28.62389333,13.73,8.2944,12.68,1.17,,4.026155264,65.23964292,G-224557,S-31376,,,,
FIU,wet19,43785,Wet,2019,TS9,Rainwater Killifish,Lucania parva,Forage_fish,Consumer,W19-TS9-Lpa1,-15.65,40.84645556,12.66,12.36377778,9.5,1.22,,3.854339588,89.28187008,G-224262,S-31247,0,0,,
FIU,wet19,43785,Wet,2019,TS9,Rainwater Killifish,Lucania parva,Forage_fish,Consumer,W19-TS9-Lpa2,-15.87,39.67712727,12.96,11.90090909,8.4,1.14,,3.889617294,92.81199361,G-224270,S-31255,0,0,,
ULL,dry19,,Dry,2019,SRS6,Red Macroalgae,Red Macroalgae,Producer,Source,SRS6_FLAL13_d19,-15.98,15.84,3.59,0.74,20.54,1.462919048,x,24.97297297,28.87377812,G-219188,S-30545,,,,
ULL,dry19,,Dry,2019,SRS6,Red Macroalgae,Red Macroalgae,Producer,Source,SRS6_FLAL2_d19,-31.13,19.66,5.86,2.35,14.16,1.354363636,,9.760283688,38.70944647,G-219297,S-30659,,,,
ULL,dry19,,Dry,2019,SRS6,Red Macroalgae,Red Macroalgae,Producer,Source,SRS6_FLAL3_d19,-33.2,29.06,5.99,3.74,9.41,1.726518625,,9.065062389,44.88415718,G-219307,S-30602,,,,
ULL,dry19,,Dry,2019,SRS6,Red Macroalgae,Red Macroalgae,Producer,Source,SRS6_RDAL2_d19,-35.83,36.15,5.29,5.11,20.09,0.54,,8.253424658,178.5185185,G-219169,S-30557,,,,
ULL,dry19,,Dry,2019,SRS6,Red Macroalgae,Red Macroalgae,Producer,Source,SRS6_RDAL5_d19,-30.94,32.54,6.69,3.46,10.26,0.119405819,x,10.97206166,726.7094189,G-219185,S-30514,,,,
ULL,dry19,,Dry,2019,SRS6,Red Macroalgae,Red Macroalgae,Producer,Source,SRS6_RDAL3_d19,-28.92,31.31,7.03,3.74,21.26,2.17,,9.766934046,38.47619048,G-219124,S-30540,,,,
ULL,dry19,,Dry,2019,TS10,Red Macroalgae,Red Macroalgae,Producer,Source,TS10_FLAL1_d19_B,-18.73,10.86,-1.21,1.31,,,x,9.671755725,#DIV/0!,G-219313,,,,,
ULL,dry19,,Dry,2019,TS10,Red Macroalgae,Red Macroalgae,Producer,Source,TS10_FLAL1_d19_A,-12.64,12.61,0.74,1.03,14.7,0.6,,14.28317152,32.64724919,G-219270,S-30629,,,,
ULL,dry19,,Dry,2019,TS11,Red Macroalgae,Red Macroalgae,Producer,Source,TS11_DRFT2_d19,-32.21,28.56,1.62,2.24,-3.25,0.843378417,S,14.875,90.30347287,G-219165,S-30533,,,,
ULL,dry19,,Dry,2019,TS11,Red Macroalgae,Red Macroalgae,Producer,Source,TS11_DRFT1_d19,-33.69,29.63,2.02,2.45,10.88,0.68,,14.10952381,116.1960784,G-219196,S-30542,,,,
ULL,dry19,,Dry,2019,TS11,Red Macroalgae,Red Macroalgae,Producer,Source,TS11_DRFT3_d19,-32.9,22.12,2.31,1.6,10.19,1.736641628,,16.12916667,33.96594076,G-219208,S-30517,,,,
ULL,dry19,,Dry,2019,TS11,Red Macroalgae,Red Macroalgae,Producer,Source,TS11_DRFT1_d19_B,,,,,21,1.61,x,#N/A,#N/A,#N/A,S-30571,,,,
ULL,dry19,,Dry,2019,RB10,Red Mangrove,Rhizophora mangle,Producer,Source,RB10_RMNL5_d19,-28.01,47.01,5.36,1.58,-1.91,1.062090323,S,34.71202532,118.0313927,G-219180,S-30553,,,y,
ULL,dry19,,Dry,2019,RB10,Red Mangrove,Rhizophora mangle,Producer,Source,RB10_RMNL4_d19,-30.08,46.84,7.28,1.29,23.92,3.821026856,,42.36175711,32.68929305,G-219162,S-30508,,,,
ULL,dry19,,Dry,2019,RB10,Red Mangrove,Rhizophora mangle,Producer,Source,RB10_RMNL2_d19,-31.55,46.79,7.35,1.59,19,0.3,,34.33228512,381.6759361,G-219242,S-30638,,,,
ULL,dry19,,Dry,2019,RB10,Red Mangrove,Rhizophora mangle,Producer,Source,RB10_RMNL1_d19,-30.16,45,7.76,1.34,20.3,0.4,,39.17910448,244.9953598,G-219257,S-30627,,,,
FIU,wet19,43760,Wet,2019,RB10,Red Mangrove,Rhizophora mangle,Producer,Source,W19-RB10-Rma2,-29.34,48.5359,5.34,1.52385625,11.11,0.25,,37.15915899,517.7162667,G-223769,S-30858,,,,
FIU,wet19,43760,Wet,2019,RB10,Red Mangrove,Rhizophora mangle,Producer,Source,W19-RB10-Rma1,-29.59,48.83048889,6.79,1.589622222,11.04,0.16,,35.83801416,813.8414815,G-223771,S-30860,,,,
FIU,wet19,43760,Wet,2019,RB10,Red Mangrove,Rhizophora mangle,Producer,Source,W19-RB10-Rma3,-29.94,50.49475556,8.22,1.500955556,11.54,0.18,,39.24869588,748.0704527,G-223726,S-30808,,,,
ULL,dry19,,Dry,2019,SRS4,Red Mangrove,Rhizophora mangle,Producer,Source,SRS4_RMNL2_d19,-28.54,46.4,1.11,0.94,-10.41,0.272897616,,57.58865248,453.4056953,G-219171,S-30537,,,,
ULL,dry19,,Dry,2019,SRS4,Red Mangrove,Rhizophora mangle,Producer,Source,SRS4_RMNL3_d19,-29,33.25,2.46,0.65,11.67,2.38,S,59.67948718,37.25490196,G-219153,S-30550,,,y,
ULL,dry19,,Dry,2019,SRS4,Red Mangrove,Rhizophora mangle,Producer,Source,SRS4_RMNL1_d19,-27.45,51.31,3.43,1.02,-10.61,0.604560261,,58.6879085,226.3242815,G-219246,S-30637,,,,
ULL,dry19,,Dry,2019,SRS4,Red Mangrove,Rhizophora mangle,Producer,Source,SRS4_RMNL4_d19,-28.58,48.54,3.49,1.14,-11.24,0.662421875,,49.6754386,195.404175,G-219206,S-30548,,,,
ULL,dry19,,Dry,2019,SRS4,Red Mangrove,Rhizophora mangle,Producer,Source,SRS4_RMNL5_d19,-28.26,47.5,3.77,0.86,-2.86,0.055525377,S,64.4379845,2281.239201,G-219161,S-30554,,,,
FIU,wet19,43760,Wet,2019,SRS4,Red Mangrove,Rhizophora mangle,Producer,Source,W19-SRS4-Rma2,-27.96,49.29022222,4.76,1.011305556,-8.38,0.64,,56.86239823,205.3759259,G-223768,S-30857,0,0,,
FIU,wet19,43760,Wet,2019,SRS4,Red Mangrove,Rhizophora mangle,Producer,Source,W19-SRS4-Rma1,-27.47,45.39002353,5.11,0.859558824,-11.87,0.66,,61.60721753,183.3940345,G-223770,S-30859,0,0,,
FIU,wet19,43760,Wet,2019,SRS4,Red Mangrove,Rhizophora mangle,Producer,Source,W19-SRS4-Rma3,-27.89,53.82462222,5.16,1.096472222,-7.89,0.58,,57.27039074,247.4695274,G-223729,S-30819,0,0,,
ULL,dry19,,Dry,2019,SRS6,Red Mangrove,Rhizophora mangle,Producer,Source,SRS6_RMNL3_d19,-31.05,45.59,3.05,0.9,6.23,0.772333866,,59.09814815,157.410336,G-219143,S-30572,,,,
ULL,dry19,,Dry,2019,SRS6,Red Mangrove,Rhizophora mangle,Producer,Source,SRS6_RMNL5_d19,-26.97,44.47,3.63,0.92,14.48,0.131447041,S,56.39311594,902.1630747,G-219164,S-30543,,,y,
ULL,dry19,,Dry,2019,SRS6,Red Mangrove,Rhizophora mangle,Producer,Source,SRS6_RMNL1_d19,-28.66,42.53,3.85,0.87,0.74,0.311028939,,57.03256705,364.6391673,G-219142,S-30538,,,,
ULL,dry19,,Dry,2019,SRS6,Red Mangrove,Rhizophora mangle,Producer,Source,SRS6_RMNL2_d19,-31.28,44.83,4.18,0.97,0.03,0.691430216,,53.91924399,174.0919733,G-219260,S-30648,,,,
ULL,dry19,,Dry,2019,SRS6,Red Mangrove,Rhizophora mangle,Producer,Source,SRS6_RMNL4_d19,-28.53,47.89,4.33,1.05,-3.6,0.4,,53.21111111,242.351995,G-219250,S-30636,,,,
FIU,wet19,43760,Wet,2019,SRS6,Red Mangrove,Rhizophora mangle,Producer,Source,W19-SRS6-Rma2,-30.38,49.89722353,5.73,1.077711765,4.86,0.32,,54.01576687,415.8101961,G-223728,S-30817,,,,
FIU,wet19,43761,Wet,2019,SRS6,Red Mangrove,Rhizophora mangle,Producer,Source,W19-SRS6-Rma3,-29.86,47.64248889,5.73,1.145938889,-10.31,0.51,x,48.50424769,249.111053,G-223787,S-30876,,,,
FIU,wet19,43760,Wet,2019,SRS6,Red Mangrove,Rhizophora mangle,Producer,Source,W19-SRS6-Rma1,-29.79,44.79090526,6.27,1.461084211,2.14,0.67,,35.76525962,178.2722597,G-223743,S-30832,,,,
ULL,dry19,,Dry,2019,TS10,Red Mangrove,Rhizophora mangle,Producer,Source,TS10_RMNL5_d19,-25.95,34.3,-2.09,0.88,17.58,1.723265823,S,45.47348485,53.07751448,G-219182,S-30521,,,y,
ULL,dry19,,Dry,2019,TS10,Red Mangrove,Rhizophora mangle,Producer,Source,TS10_RMNL1_d19,-26.61,37.21,-0.53,0.92,7.5,0.7,S,47.1865942,103.7703837,G-219254,S-30626,,,y,
ULL,dry19,,Dry,2019,TS10,Red Mangrove,Rhizophora mangle,Producer,Source,TS10_RMNL3_d19,-26.25,41.24,-0.05,0.99,13.71,0.597197411,S,48.5993266,184.1490457,G-219173,S-30520,,,y,
ULL,dry19,,Dry,2019,TS10,Red Mangrove,Rhizophora mangle,Producer,Source,TS10_RMNL2_d19,-26.42,44.02,0.05,1.14,32.46,3.138790551,S,45.0497076,37.39869378,G-219152,S-30570,,,y,
ULL,dry19,,Dry,2019,TS10,Red Mangrove,Rhizophora mangle,Producer,Source,TS10_RMNL4_d19,-27.58,42.61,0.77,0.93,-7.7,0.6,,53.45340502,142.7615954,G-219266,S-30642,,,,
,dry20,,Dry,2020,TS10,Red Mangrove,Rhizophora mangle,Producer,Source,D20-TS10-Rma2,-26.66,34.20711035,-0.53,0.943862069,-6.86,0.55,,,,G-230552,S-33915,,,,
,dry20,,Dry,2020,TS10,Red Mangrove,Rhizophora mangle,Producer,Source,D20-TS10-Rma1,-25.86,49.93705926,-0.42,1.233748148,-5.68,0.35,,,,G-230539,S-33902,,,,
,dry20,,Dry,2020,TS10,Red Mangrove,Rhizophora mangle,Producer,Source,D20-TS10-Rma3,-26.31,43.17787586,0.44,1.221048276,-8.82,0.28,,,,G-230553,S-33916,,,,
FIU,wet19,43783,Wet,2019,TS10,Red Mangrove,Rhizophora mangle,Producer,Source,W19-TS10-Rma3,-25.2,44.29479583,-0.09,1.080166667,-12.43,0.86,,47.84193345,137.3482041,G-224299,S-31284,,,,
FIU,wet19,43783,Wet,2019,TS10,Red Mangrove,Rhizophora mangle,Producer,Source,W19-TS10-Rma1,-27.33,44.61861053,2.63,0.852636842,-12.15,1.33,,61.05183714,89.46087324,G-223784,S-30873,0,0,,
FIU,wet19,43783,Wet,2019,TS10,Red Mangrove,Rhizophora mangle,Producer,Source,W19-TS10-Rma2,-26.71,41.98728889,6.38,0.855088889,-11.14,0.95,,57.28664119,117.8590565,G-223727,S-30809,0,0,,
ULL,dry19,,Dry,2019,TS7,Red Mangrove,Rhizophora mangle,Producer,Source,TS7_RMNL2_d19,-27.69,46.34,2.96,0.92,-10.04,0.587968391,,58.76449275,210.1700282,G-219190,S-30534,,,,
ULL,dry19,,Dry,2019,TS7,Red Mangrove,Rhizophora mangle,Producer,Source,TS7_RMNL4_d19,-27.57,47.35,3.08,0.93,-1.43,0.414108414,,59.39964158,304.9121013,G-219127,S-30549,,,,
ULL,dry19,,Dry,2019,TS7,Red Mangrove,Rhizophora mangle,Producer,Source,TS7_RMNL5_d19,-27.21,44.05,3.95,0.7,-2.7,0.7,,73.41666667,112.3287302,G-219261,S-30641,,,,
ULL,dry19,,Dry,2019,TS7,Red Mangrove,Rhizophora mangle,Producer,Source,TS7_RMNL3_d19,-27.28,46.17,5.14,0.86,19,2.1,S,62.63372093,57.8028169,G-219135,S-30527,,,re-ran value,
ULL,dry19,,Dry,2019,TS7,Red Mangrove,Rhizophora mangle,Producer,Source,TS7_RMNL1_d19,-26.4,43.63,6.1,0.8,18.4,1.7,S,63.62708333,69.71226699,G-219199,S-30535,,,re-ran value,
ULL,dry19,,Dry,2019,TS7,Red Mangrove,Rhizophora mangle,Producer,Source,TS7_RMNL3_d19_B,,,,,20.42,8.3,S,#N/A,#N/A,#N/A,S-30539,,,,
,dry20,,Dry,2020,TS7,Red Mangrove,Rhizophora mangle,Producer,Source,D20-TS7-Rma3,-28.88,45.24177037,4.95,1.168918519,-10.4,0.38,,,,G-230542,S-33905,,,,
,dry20,,Dry,2020,TS7,Red Mangrove,Rhizophora mangle,Producer,Source,D20-TS7-Rma2,-26.89,43.95061482,5.07,1.041096296,-9.01,0.33,,,,G-230540,S-33903,,,,
,dry20,,Dry,2020,TS7,Red Mangrove,Rhizophora mangle,Producer,Source,D20-TS7-Rma1,-26.1,46.21649259,5.08,1.021837037,-4.17,0.19,,,,G-230545,S-33908,,,,
,dry20,,Dry,2020,TS9,Red Mangrove,Rhizophora mangle,Producer,Source,D20-TS9-Rma2,-24.87,45.06390385,7.5,1.432215385,-7.46,0.34,,,,G-230543,S-33906,,,,
,dry20,,Dry,2020,TS9,Red Mangrove,Rhizophora mangle,Producer,Source,D20-TS9-Rma1,-25.58,40.66881154,7.91,1.106061539,-5.27,0.5,,,,G-230541,S-33904,,,,
,dry20,,Dry,2020,TS9,Red Mangrove,Rhizophora mangle,Producer,Source,D20-TS9-Rma3,-26.99,44.84754167,8.32,1.0859,-6.14,0.19,,,,G-230544,S-33907,,,,
ULL,dry19,,Dry,2019,RB10,Redear Sunfish,Lepomis microlophus,demersal_fish,Consumer,RB10 RE1(m)dup,-30.54,53.173,12.69,16.458,22.8,1.105,x,3.769301657,128.3209653,,,,,,
ULL,dry19,,Dry,2019,RB10,Redear Sunfish,Lepomis microlophus,demersal_fish,Consumer,RB10 RE1(m),-30.5,47.667,12.82,14.87,25.16,1.017,,3.739845326,124.9872173,,,,,,
FIU,wet19,43809,Wet,2019,RB10,Redear Sunfish,Lepomis microlophus,demersal_fish,Consumer,W19-RB10-Lmi5,-30.86,43.24893333,8.51,13.47586667,22.44,1.15,,3.744255573,100.2873816,G-223739,S-30831,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Redear Sunfish,Lepomis microlophus,demersal_fish,Consumer,W19-RB10-Lmi2,-29.76,49.015,8.55,15.26636364,19.69,1.35,,3.745762122,96.81975309,G-223752,S-30833,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Redear Sunfish,Lepomis microlophus,demersal_fish,Consumer,W19-RB10-Lmi4,-27.64,46.54546667,8.94,14.54577778,13.5,1.07,,3.733251344,116.001163,G-223756,S-30845,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Redear Sunfish,Lepomis microlophus,demersal_fish,Consumer,W19-RB10-Lmi3,-28.76,32.45413333,9.35,10.14894167,22.47,1.2,,3.730749154,72.12029629,G-223741,S-30829,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Redear Sunfish,Lepomis microlophus,demersal_fish,Consumer,W19-RB10-Lmi1,-28.08,49.01893333,9.7,15.25911667,22.29,1,,3.747841817,130.7171555,G-223737,S-30824,0,0,,
FIU,wet19,43789,Wet,2019,TS3,Redear Sunfish,Lepomis microlophus,demersal_fish,Consumer,W19-TS3-Lmi3,-26.14,49.40363636,8.3,15.47909091,16.6,1.05,,3.72357628,125.4695527,G-224184,S-31169,0,0,,
FIU,wet19,43789,Wet,2019,TS3,Redear Sunfish,Lepomis microlophus,demersal_fish,Consumer,W19-TS3-Lmi1,-30.2,45.26243636,8.88,13.92,16.04,1.19,,3.793547109,101.4284288,G-223858,S-30947,0,0,,
FIU,wet19,43789,Wet,2019,TS3,Redear Sunfish,Lepomis microlophus,demersal_fish,Consumer,W19-TS3-Lmi2,-30.17,50.23951667,9.11,15.27833333,14.85,1.02,,3.83633268,131.3451416,G-223804,S-30893,0,0,,
FIU,wet19,43786,Wet,2019,TS10,Redfin Needlefish,Strongylura notata,Predator,Consumer,W19-TS10-Sno1,-9.04,45.61148235,10.94,14.76517647,4.76,1.46,,3.603979687,83.30864356,G-223905,S-30994,0,0,,
FIU,wet19,43786,Wet,2019,TS10,Redfin Needlefish,Strongylura notata,Predator,Consumer,W19-TS10-Sno2,-11.09,34.80316364,11.3,10.97636364,2.59,1.89,,3.699193307,49.10499279,G-223848,S-30937,0,0,,
ULL,dry19,,Dry,2019,TS9,Redfin Needlefish,Strongylura notata,Predator,Consumer,TS9_NF1_d19,-15.85,38.61927711,12.29,10.97325301,10.87,1.75,,4.105967779,58.84842226,G-224579,S-31389,,,,
FIU,wet19,43809,Wet,2019,RB10,Redfish,Sciaenops ocellatus,Predator,Consumer,W19-RB10-Soc1,-31.7,48.97535455,12.69,15.05981818,7.83,0.85,,3.794063976,153.6481711,G-223757,S-30846,0,0,,
